Assembly,Material,OpenOrders,NewOrders,TotalWork,TotalSetup,SumDuration,SumOperations,ProductionOrders,CycleTime
77.231834,659849000,19,2,7.93,11.1,151,15,3,2215
77.231834,659849000,19,2,7.93,11.1,417,40,8,5593
77.699554,686440640,19,3,7.82,11.78,158,15,3,1729
80.56212,696472900,17,1,8.71,10.67,397,40,8,4154
80.56212,696472900,17,1,8.71,10.67,310,30,6,3483
80.56212,696472900,17,1,8.71,10.67,149,15,3,1521
84.45448,725431900,18,3,8.44,11.03,153,15,3,1743
84.45448,725431900,18,3,8.44,11.03,197,20,4,2037
87.8613,753408900,18,2,7,12.17,195,20,4,2380
87.8613,753408900,18,2,7,12.17,156,15,3,2104
87.8613,753408900,18,2,7,12.17,199,20,4,2199
89.54621,754494500,18,3,5.74,12.55,152,15,3,2029
94.243004,772878900,15,1,5.65,12.51,253,25,5,3170
94.243004,772878900,15,1,5.65,12.51,197,20,4,2941
94.91349,775707800,15,2,4.96,10.54,201,20,4,2129
95.39573,770003800,13,1,4.5,9.55,161,15,3,2300
95.39573,770003800,13,1,4.5,9.55,245,25,5,3488
95.39573,770003800,13,1,4.5,9.55,254,25,5,3388
94.49046,774218750,14,3,3.96,9.34,404,40,8,5771
94.49046,774218750,14,3,3.96,9.34,147,15,3,1692
94.077255,773051200,13,2,4.68,12.04,149,15,3,1938
94.077255,773051200,13,2,4.68,12.04,197,20,4,2547
94.077255,773051200,13,2,4.68,12.04,195,20,4,2145
94.077255,773051200,13,2,4.68,12.04,209,20,4,2776
94.42292,769250900,15,4,5.72,11.53,310,30,6,3281
94.094826,769280060,14,1,5.22,11.8,149,15,3,1578
94.094826,769280060,14,1,5.22,11.8,193,20,4,1956
94.094826,769280060,14,1,5.22,11.8,404,40,8,5493
94.094826,769280060,14,1,5.22,11.8,193,20,4,2032
94.094826,769280060,14,1,5.22,11.8,199,20,4,2157
94.094826,769280060,14,1,5.22,11.8,158,15,3,1597
93.351425,774588100,17,6,5.96,11.99,254,25,5,3004
93.791534,766691500,16,1,5.57,12.25,199,20,4,2869
93.791534,766691500,16,1,5.57,12.25,149,15,3,2225
93.791534,766691500,16,1,5.57,12.25,155,15,3,1580
93.78821,766032500,18,3,6.82,12.07,161,15,3,1934
93.78821,766032500,18,3,6.82,12.07,149,15,3,1611
94.07269,764157300,15,2,5.83,10,156,15,3,1979
94.07269,764157300,15,2,5.83,10,158,15,3,1645
94.07269,764157300,15,2,5.83,10,397,40,8,5176
94.418655,778445060,14,3,5.2,12.07,152,15,3,1683
94.85796,787231400,14,1,5.46,12.53,158,15,3,2079
94.726746,777651300,13,1,3.74,10.18,152,15,3,1961
94.726746,777651300,13,1,3.74,10.18,145,15,3,2127
93.83375,791218560,11,2,3.78,7.19,256,25,5,3564
95.03826,786656800,8,1,3.14,7.8,156,15,3,2326
95.03826,786656800,8,1,3.14,7.8,158,15,3,2289
93.7634,776535100,9,2,1.97,4.34,149,15,3,2182
91.98384,763566800,6,0,1.18,2.74,156,15,3,2153
90.757385,754015600,7,1,0.18,0.59,156,15,3,1796
90.757385,754015600,7,1,0.18,0.59,201,20,4,2423
90.150246,754444160,9,2,2.85,6.21,199,20,4,2877
90.150246,754444160,9,2,2.85,6.21,197,20,4,2380
89.49967,756956200,8,2,3.33,8.09,147,15,3,2038
89.49967,756956200,8,2,3.33,8.09,399,40,8,4208
89.696045,768834400,8,2,4.7,10.95,201,20,4,2512
89.696045,768834400,8,2,4.7,10.95,149,15,3,2034
91.82682,794417540,9,2,5.32,11.81,200,20,4,2980
91.82682,794417540,9,2,5.32,11.81,399,40,8,4683
93.217,787751360,10,2,4.6,10.96,193,20,4,2595
93.217,787751360,10,2,4.6,10.96,404,40,8,4859
93.217,787751360,10,2,4.6,10.96,151,15,3,1788
92.91692,795761340,12,3,5.27,11.96,254,25,5,3003
92.91692,795761340,12,3,5.27,11.96,147,15,3,1691
92.91692,795761340,12,3,5.27,11.96,147,15,3,1546
93.22767,803798100,13,3,4.94,10.15,145,15,3,1589
93.22767,803798100,13,3,4.94,10.15,399,40,8,5128
94.11373,800898900,13,2,6.21,11.21,153,15,3,2059
94.11373,800898900,13,2,6.21,11.21,155,15,3,1780
93.867386,804008450,14,2,4.7,11.93,147,15,3,1671
93.867386,804008450,14,2,4.7,11.93,151,15,3,1961
93.867386,804008450,14,2,4.7,11.93,310,30,6,3728
94.084045,804218200,14,3,4.74,11.1,147,15,3,1713
94.084045,804218200,14,3,4.74,11.1,255,25,5,3245
94.592514,815116740,14,2,5.43,11.6,145,15,3,2150
94.592514,815116740,14,2,5.43,11.6,310,30,6,4544
94.592514,815116740,14,2,5.43,11.6,253,25,5,3663
95.01975,810357300,15,3,5,11.35,151,15,3,1698
94.91081,799777600,10,0,4.78,10.98,197,20,4,2382
94.91081,799777600,10,0,4.78,10.98,255,25,5,2913
94.30882,794872450,11,2,4.17,10.16,161,15,3,1924
93.95685,793233000,10,1,2.78,6.55,245,25,5,3410
93.960396,795980000,10,1,2.2,5.88,255,25,5,3486
93.960396,795980000,10,1,2.2,5.88,158,15,3,1845
93.960396,795980000,10,1,2.2,5.88,156,15,3,1616
96.13003,798179100,10,0,3.77,9.56,195,20,4,2799
96.13003,798179100,10,0,3.77,9.56,404,40,8,5349
96.13003,798179100,10,0,3.77,9.56,147,15,3,2192
95.74406,808866400,10,3,3.69,8.07,442,45,9,4460
95.74406,808866400,10,3,3.69,8.07,197,20,4,2883
95.74406,808866400,10,3,3.69,8.07,397,40,8,5636
97.579254,836737300,9,0,5.66,10.48,158,15,3,2064
99.33523,832626600,10,1,4.6,10.95,199,20,4,2500
99.279106,829499100,10,1,2.82,7.38,153,15,3,2063
98.73823,828000300,9,1,2.08,5.36,155,15,3,2192
98.73823,828000300,9,1,2.08,5.36,209,20,4,2495
98.77793,830242700,10,2,2.98,6.15,161,15,3,1998
98.77793,830242700,10,2,2.98,6.15,149,15,3,1908
98.28168,828743360,10,2,2.9,7.79,255,25,5,3237
98.28168,828743360,10,2,2.9,7.79,255,25,5,3772
98.28168,828743360,10,2,2.9,7.79,245,25,5,2731
98.28168,828743360,10,2,2.9,7.79,255,25,5,2678
98.26066,828719170,14,4,4.96,10.6,150,15,3,1806
98.26066,828719170,14,4,4.96,10.6,145,15,3,1509
98.39723,823318400,14,2,5.24,10.55,147,15,3,1776
98.39723,823318400,14,2,5.24,10.55,404,40,8,4794
98.66349,822077900,14,2,6.54,11.09,150,15,3,1570
98.66349,822077900,14,2,6.54,11.09,155,15,3,1948
98.66349,822077900,14,2,6.54,11.09,417,40,8,5563
98.096306,855941900,13,3,6.12,11.99,256,25,5,3794
100.406525,849876860,12,1,5.36,11.75,158,15,3,1842
101.760414,843362200,11,1,4.33,9.97,256,25,5,3036
101.760414,843362200,11,1,4.33,9.97,442,45,9,5455
101.760414,843362200,11,1,4.33,9.97,156,15,3,1935
101.760414,843362200,11,1,4.33,9.97,153,15,3,1701
100.968216,846875460,11,4,5.06,12.43,155,15,3,1893
101.01161,843696260,11,1,5.06,11.21,158,15,3,2004
101.02243,839314400,11,1,4.1,9.2,149,15,3,2155
101.02243,839314400,11,1,4.1,9.2,195,20,4,2127
101.02243,839314400,11,1,4.1,9.2,245,25,5,2782
101.02243,839314400,11,1,4.1,9.2,200,20,4,2403
100.80199,846827650,14,4,5.09,11.57,442,45,9,4690
100.80199,846827650,14,4,5.09,11.57,150,15,3,1594
101.293655,844500030,14,2,5.72,11.73,151,15,3,2097
101.293655,844500030,14,2,5.72,11.73,256,25,5,3527
100.85691,841312600,15,2,4.43,10.99,397,40,8,4872
100.85691,841312600,15,2,4.43,10.99,199,20,4,2239
101.19379,845758700,13,2,5.9,11.6,195,20,4,2656
100.90271,851213060,11,1,4.04,10.58,199,20,4,2480
100.90271,851213060,11,1,4.04,10.58,255,25,5,2909
101.59051,848624100,12,2,4.67,10.56,158,15,3,1603
101.48854,844355800,11,1,3.68,8.81,209,20,4,2972
100.78922,836157060,10,1,2.7,7.3,161,15,3,1772
100.78922,836157060,10,1,2.7,7.3,147,15,3,2079
18.391369,151202370,9,3,4.53,11.27,158,15,3,2366
18.391369,151202370,9,3,4.53,11.27,145,15,3,2118
18.391369,151202370,9,3,4.53,11.27,310,30,6,3644
22.908594,183476540,12,3,5.05,11.19,149,15,3,1502
22.908594,183476540,12,3,5.05,11.19,195,20,4,2238
27.475925,200830990,13,2,5.28,11.35,147,15,3,2108
31.138636,204115500,10,0,3.73,8.72,253,25,5,3121
31.138636,204115500,10,0,3.73,8.72,151,15,3,2057
29.657118,197059000,10,2,1.77,2.75,151,15,3,1595
29.265705,191754780,9,1,2.98,4.18,161,15,3,1828
29.265705,191754780,9,1,2.98,4.18,255,25,5,3391
29.087946,202041650,10,2,2.02,4.56,149,15,3,2106
31.782778,193430530,10,1,3.25,8.6,158,15,3,2161
31.782778,193430530,10,1,3.25,8.6,153,15,3,1703
31.782778,193430530,10,1,3.25,8.6,153,15,3,1683
31.782778,193430530,10,1,3.25,8.6,152,15,3,1878
31.782778,193430530,10,1,3.25,8.6,197,20,4,2106
31.782778,193430530,10,1,3.25,8.6,200,20,4,2079
31.938932,255261680,15,6,4.92,7.7,199,20,4,2293
31.938932,255261680,15,6,4.92,7.7,253,25,5,3055
31.938932,255261680,15,6,4.92,7.7,155,15,3,1878
40.829052,320880740,14,0,6.12,11.94,417,40,8,5000
40.829052,320880740,14,0,6.12,11.94,161,15,3,2330
43.519955,328941820,11,2,5.17,12.29,199,20,4,2495
42.750626,323066620,10,1,4.12,8.32,195,20,4,2799
42.750626,323066620,10,1,4.12,8.32,156,15,3,2130
42.24206,346189440,7,2,3.34,7.74,197,20,4,2095
42.24206,346189440,7,2,3.34,7.74,404,40,8,5063
42.533333,382199740,9,2,3.71,9.57,155,15,3,2027
42.533333,382199740,9,2,3.71,9.57,158,15,3,1856
45.58859,395588700,11,2,4.08,8.6,149,15,3,1613
45.58859,395588700,11,2,4.08,8.6,156,15,3,1976
45.58859,395588700,11,2,4.08,8.6,147,15,3,1682
45.58859,395588700,11,2,4.08,8.6,149,15,3,1667
47.279774,399119700,13,4,4.06,9.46,201,20,4,2723
47.279774,399119700,13,4,4.06,9.46,158,15,3,1646
48.501167,442000770,14,2,5.41,11.4,442,45,9,6245
48.501167,442000770,14,2,5.41,11.4,158,15,3,2340
51.7625,450301220,13,2,5.31,11.59,404,40,8,4077
51.7625,450301220,13,2,5.31,11.59,254,25,5,2870
51.7625,450301220,13,2,5.31,11.59,399,40,8,4846
51.7625,450301220,13,2,5.31,11.59,254,25,5,3686
53.724304,524929700,14,4,6.69,11.88,150,15,3,1537
53.724304,524929700,14,4,6.69,11.88,417,40,8,5234
57.05461,544341440,12,2,6.76,12.12,153,15,3,1823
57.05461,544341440,12,2,6.76,12.12,156,15,3,2089
57.05461,544341440,12,2,6.76,12.12,201,20,4,2505
57.05461,544341440,12,2,6.76,12.12,442,45,9,5050
63.336998,557767200,15,4,7.64,12.06,254,25,5,2851
63.336998,557767200,15,4,7.64,12.06,199,20,4,2902
64.483055,565873540,16,2,7.85,11.3,145,15,3,1887
70.01875,576737540,15,0,5.59,11.12,193,20,4,2376
70.01875,576737540,15,0,5.59,11.12,199,20,4,2530
70.01875,576737540,15,0,5.59,11.12,209,20,4,3003
69.059746,575507840,13,0,2.66,7.07,145,15,3,2138
69.059746,575507840,13,0,2.66,7.07,195,20,4,1976
68.89714,574786800,12,2,3.29,7.85,442,45,9,4645
68.89714,574786800,12,2,3.29,7.85,195,20,4,2381
68.89714,574786800,12,2,3.29,7.85,149,15,3,1792
68.04913,572961700,14,3,4.51,10.84,193,20,4,2893
68.04913,572961700,14,3,4.51,10.84,195,20,4,2709
67.44983,558319170,14,2,4.47,11.41,150,15,3,1914
66.1466,546862300,13,1,3.52,9.25,256,25,5,3455
66.1466,546862300,13,1,3.52,9.25,156,15,3,1585
65.94658,583269600,10,2,4.3,10.76,149,15,3,1650
65.94658,583269600,10,2,4.3,10.76,201,20,4,2512
65.94658,583269600,10,2,4.3,10.76,200,20,4,2815
67.25934,594299600,11,3,4.11,10.29,197,20,4,2593
67.25934,594299600,11,3,4.11,10.29,155,15,3,2141
68.81062,616140100,12,2,3.93,9.57,147,15,3,2037
70.18082,604711600,8,0,2.48,5.19,158,15,3,1588
70.18082,604711600,8,0,2.48,5.19,404,40,8,4338
70.110985,626069440,10,2,2.92,7.43,199,20,4,2039
71.191895,616689200,9,1,3.53,7.83,256,25,5,3481
71.191895,616689200,9,1,3.53,7.83,158,15,3,1831
69.18209,596740100,5,0,3.34,8.24,200,20,4,2132
68.04844,589308860,6,1,2.86,7.4,404,40,8,5557
68.04844,589308860,6,1,2.86,7.4,150,15,3,2109
68.04844,589308860,6,1,2.86,7.4,417,40,8,5245
68.25081,600797900,9,3,4.51,11.42,152,15,3,2011
68.92646,609084000,8,1,2.52,6.97,158,15,3,1699
68.92646,609084000,8,1,2.52,6.97,145,15,3,1752
71.41735,610215400,9,0,3.73,8.8,253,25,5,3592
73.38612,624034400,7,1,2.69,6.47,310,30,6,4022
73.38612,624034400,7,1,2.69,6.47,156,15,3,2183
73.82466,614871800,6,0,2.5,6.01,199,20,4,2951
73.82466,614871800,6,0,2.5,6.01,158,15,3,2346
72.77392,605219700,8,2,1.81,5.4,156,15,3,1648
71.47521,593444540,9,0,1.98,4.29,404,40,8,5769
71.47521,593444540,9,0,1.98,4.29,245,25,5,3318
73.24785,613177100,10,2,2.27,6.22,254,25,5,3283
73.24785,613177100,10,2,2.27,6.22,197,20,4,2623
73.24785,613177100,10,2,2.27,6.22,256,25,5,3575
73.24785,613177100,10,2,2.27,6.22,199,20,4,2602
75.0499,636867600,10,4,4.3,9.53,404,40,8,5302
75.80379,644343740,10,1,5.55,12.03,417,40,8,5979
77.72708,640264700,9,0,4.4,8.38,161,15,3,2052
76.512596,645878100,10,1,0.52,1.36,255,25,5,3278
76.512596,645878100,10,1,0.52,1.36,404,40,8,5676
78.0769,633256770,8,0,3.92,10.01,199,20,4,2699
78.0769,633256770,8,0,3.92,10.01,150,15,3,1670
77.32603,630785600,10,2,3.47,8.59,417,40,8,5368
76.02702,616700600,9,0,1.38,3.1,199,20,4,2322
74.940926,615432000,9,1,0.65,2.18,310,30,6,3858
75.12157,613060000,8,1,2.55,6.64,256,25,5,3455
74.61933,610806850,7,1,2.68,6.86,152,15,3,2110
74.61933,610806850,7,1,2.68,6.86,145,15,3,1954
74.61933,610806850,7,1,2.68,6.86,155,15,3,1763
74.501144,617641100,10,3,2.34,5.8,156,15,3,1651
75.78508,638415360,9,0,1.77,4.73,153,15,3,1871
75.78508,638415360,9,0,1.77,4.73,310,30,6,3866
74.227005,625803400,7,0,3.45,7.26,152,15,3,1687
74.227005,625803400,7,0,3.45,7.26,404,40,8,5499
73.56991,620279100,5,0,4.58,11.02,404,40,8,4861
73.56991,620279100,5,0,4.58,11.02,145,15,3,1855
75.2099,639909760,5,0,3.68,9.95,442,45,9,5341
75.2099,639909760,5,0,3.68,9.95,152,15,3,2143
76.18089,640949250,7,2,2.29,6.6,147,15,3,1500
75.67164,625996350,6,0,0.07,0.01,253,25,5,3341
75.67164,625996350,6,0,0.07,0.01,149,15,3,1753
75.67164,625996350,6,0,0.07,0.01,149,15,3,1730
75.67164,625996350,6,0,0.07,0.01,147,15,3,2201
75.67164,625996350,6,0,0.07,0.01,161,15,3,1669
75.67164,625996350,6,0,0.07,0.01,254,25,5,2764
77.57974,653576900,10,0,6.04,11.65,417,40,8,5670
78.28269,647034100,11,1,4.88,11.28,417,40,8,4810
78.28269,647034100,11,1,4.88,11.28,161,15,3,2178
78.28269,647034100,11,1,4.88,11.28,195,20,4,2343
78.28269,647034100,11,1,4.88,11.28,150,15,3,2236
78.84452,657724740,14,4,4.98,10.56,156,15,3,2158
78.84452,657724740,14,4,4.98,10.56,417,40,8,4566
78.84452,657724740,14,4,4.98,10.56,253,25,5,2718
80.78915,712515800,12,0,5.83,10.21,397,40,8,5147
80.78915,712515800,12,0,5.83,10.21,156,15,3,1781
83.25079,721960400,12,2,4.9,9.97,442,45,9,5206
83.25079,721960400,12,2,4.9,9.97,149,15,3,1572
83.25079,721960400,12,2,4.9,9.97,153,15,3,1620
84.86926,720371400,13,3,5.53,12.19,149,15,3,2140
84.86926,720371400,13,3,5.53,12.19,158,15,3,2255
84.86926,720371400,13,3,5.53,12.19,147,15,3,1811
85.71434,722729600,13,0,5.07,10.93,310,30,6,3145
86.29777,715201150,11,1,3.34,8.41,199,20,4,2517
86.29777,715201150,11,1,3.34,8.41,158,15,3,2247
86.29777,715201150,11,1,3.34,8.41,200,20,4,2807
86.04888,739217540,13,3,3.15,6.47,404,40,8,4104
86.04888,739217540,13,3,3.15,6.47,245,25,5,3366
89.68441,740547100,10,0,4.55,9.84,149,15,3,2115
89.68441,740547100,10,0,4.55,9.84,195,20,4,2278
89.68441,740547100,10,0,4.55,9.84,149,15,3,1640
89.68441,740547100,10,0,4.55,9.84,153,15,3,2170
89.66129,737494700,13,4,4.26,11.19,404,40,8,4819
89.13156,734659200,14,1,4.86,11.2,147,15,3,1856
88.48311,734197440,12,1,3.03,7.3,199,20,4,2481
88.48311,734197440,12,1,3.03,7.3,158,15,3,1812
88.57684,728492000,10,2,3.51,9,158,15,3,1991
88.57684,728492000,10,2,3.51,9,197,20,4,2051
88.57684,728492000,10,2,3.51,9,200,20,4,2398
88.3449,738469400,9,0,2.88,7.8,145,15,3,1652
88.3449,738469400,9,0,2.88,7.8,195,20,4,2347
88.3449,738469400,9,0,2.88,7.8,397,40,8,5271
88.60753,742670140,10,3,4.41,10.59,158,15,3,2340
88.3466,734687800,8,0,3.01,8.01,147,15,3,1501
87.70285,731435300,6,1,1.1,3.08,253,25,5,3290
87.70285,731435300,6,1,1.1,3.08,404,40,8,4689
87.59969,730373950,8,2,4.45,11.38,200,20,4,2323
87.59969,730373950,8,2,4.45,11.38,197,20,4,2345
87.59969,730373950,8,2,4.45,11.38,152,15,3,1993
87.18966,740565600,8,3,4.32,9.82,151,15,3,1886
88.07409,740069700,8,1,3.54,9.67,155,15,3,1776
90.153114,759749400,9,1,3.73,7.66,201,20,4,2421
90.105576,764008500,10,1,2.05,5.16,147,15,3,1748
90.105576,764008500,10,1,2.05,5.16,201,20,4,3003
89.49326,759388700,10,2,2.13,6.06,147,15,3,1819
89.49326,759388700,10,2,2.13,6.06,199,20,4,2025
89.49326,759388700,10,2,2.13,6.06,152,15,3,1563
89.54249,760078800,8,0,3.9,9.12,255,25,5,3379
89.54249,760078800,8,0,3.9,9.12,156,15,3,1979
89.55399,756017400,7,0,1.25,3.38,145,15,3,1680
89.03325,752112400,5,1,2.15,5.31,200,20,4,2194
88.29743,746517600,5,1,0.25,0.62,147,15,3,1534
88.29743,746517600,5,1,0.25,0.62,152,15,3,1581
87.74341,746736900,6,2,2.53,6.88,442,45,9,5757
87.74341,746736900,6,2,2.53,6.88,256,25,5,3486
87.74341,746736900,6,2,2.53,6.88,200,20,4,2345
87.74341,746736900,6,2,2.53,6.88,152,15,3,1863
87.34309,767382140,9,4,4.25,9.7,397,40,8,4247
87.34309,767382140,9,4,4.25,9.7,245,25,5,2859
87.34309,767382140,9,4,4.25,9.7,404,40,8,4898
87.34309,767382140,9,4,4.25,9.7,161,15,3,2162
90.517914,783024830,10,0,6.76,12.43,150,15,3,1717
90.517914,783024830,10,0,6.76,12.43,145,15,3,1950
90.517914,783024830,10,0,6.76,12.43,153,15,3,1967
90.517914,783024830,10,0,6.76,12.43,209,20,4,3079
91.72484,794353000,13,4,5.44,10.09,195,20,4,2376
91.72484,794353000,13,4,5.44,10.09,197,20,4,2822
93.31309,798092350,14,2,6.47,11.42,195,20,4,2474
93.31309,798092350,14,2,6.47,11.42,417,40,8,5358
94.581154,821113900,15,2,6.38,11.23,193,20,4,2129
96.73437,816460400,14,1,5.57,12.2,161,15,3,1742
96.73437,816460400,14,1,5.57,12.2,152,15,3,1746
96.73437,816460400,14,1,5.57,12.2,145,15,3,1891
96.73437,816460400,14,1,5.57,12.2,310,30,6,3635
96.73437,816460400,14,1,5.57,12.2,310,30,6,4047
97.34397,820545800,16,5,4.91,10.2,397,40,8,4664
97.34397,820545800,16,5,4.91,10.2,149,15,3,1659
97.34397,820545800,16,5,4.91,10.2,255,25,5,3225
97.827675,830066000,18,3,6.33,11.9,158,15,3,2346
97.98216,849456600,18,1,6.15,11.08,155,15,3,1830
97.98216,849456600,18,1,6.15,11.08,153,15,3,2176
97.98216,849456600,18,1,6.15,11.08,397,40,8,5196
101.06823,847144400,15,3,5.93,12.54,209,20,4,3101
101.06823,847144400,15,3,5.93,12.54,310,30,6,3495
101.06823,847144400,15,3,5.93,12.54,201,20,4,2089
101.06823,847144400,15,3,5.93,12.54,310,30,6,4032
101.06823,847144400,15,3,5.93,12.54,149,15,3,2094
101.4957,846795500,18,5,6.47,11.47,145,15,3,1474
101.4957,846795500,18,5,6.47,11.47,255,25,5,3053
101.4957,846795500,18,5,6.47,11.47,161,15,3,2125
101.32574,845451500,18,3,7.83,10.66,158,15,3,2119
101.17741,844477600,19,1,6.46,11.12,255,25,5,3574
101.17741,844477600,19,1,6.46,11.12,155,15,3,2236
101.17741,844477600,19,1,6.46,11.12,151,15,3,1763
100.92646,842462500,19,3,6.15,11.01,147,15,3,1805
100.92646,842462500,19,3,6.15,11.01,156,15,3,1732
100.92646,842462500,19,3,6.15,11.01,199,20,4,2133
101.209816,848122600,18,3,6.64,11.27,200,20,4,2209
101.209816,848122600,18,3,6.64,11.27,201,20,4,2889
101.209816,848122600,18,3,6.64,11.27,201,20,4,2790
101.37096,869156400,18,3,5.64,11.42,399,40,8,4392
101.37096,869156400,18,3,5.64,11.42,152,15,3,2100
102.66572,872385900,16,2,5.77,11.07,253,25,5,3515
102.66572,872385900,16,2,5.77,11.07,193,20,4,2280
105.84131,894796300,14,2,6.15,12.08,156,15,3,1961
105.84131,894796300,14,2,6.15,12.08,255,25,5,2955
105.84131,894796300,14,2,6.15,12.08,193,20,4,2690
106.92677,896036600,15,3,5.72,11.42,155,15,3,1592
